date,year,month,day,year_month,iso_year,iso_week,week_id,doy,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z
2025-12-26,2025,12,26,2025-12,2025,52,2025-W52,360,283,98.26388888888889,True,True,True,True,True,True,True,2.56,2.56,2.48,2.56,-0.08,14.920141342756182,8.8,21.9,13.099999999999998,72.7844522968198,45,94,49,166.97643109540635,722.75,1417.63,445.9747703180212,37.86,0.5376678445229682,1.41,89.77785779320506,9.697773851590105,0.015331505070540626,False,False,False,False
2025-12-27,2025,12,27,2025-12,2025,52,2025-W52,361,281,97.56944444444444,True,True,True,True,True,True,True,2.16,2.16,2.13,2.16,-0.0300000000000002,15.18576512455516,9.3,21.9,12.599999999999998,66.93594306049822,45,92,47,134.35839857651246,813.87,1132.64,355.7541992882562,29.99,0.636797153024911,1.42,85.5590456985094,8.681316725978647,0.01607640477174901,False,False,False,False
2025-12-28,2025,12,28,2025-12,2025,52,2025-W52,362,283,98.26388888888889,True,True,True,True,True,True,True,2.83,2.83,2.71,2.83,-0.1200000000000001,14.440282685512368,6.3,23.2,16.9,65.3286219081272,38,88,50,193.4806007067138,783.06,1642.65,516.3667137809188,43.84,0.6979151943462897,1.65,135.03305104446304,7.301554770318022,0.014626789402467463,False,False,False,False
2025-12-29,2025,12,29,2025-12,2026,1,2026-W01,363,282,97.91666666666666,True,True,True,True,True,True,True,1.83,1.83,1.81,1.83,-0.02,14.9822695035461,8.6,22.1,13.500000000000002,68.822695035461,46,90,44,105.2386524822695,848.75,890.32,278.3779078014185,23.55,0.6075886524822696,1.44,63.94181105075198,8.935921985815602,0.017389048195085133,False,False,False,False
2025-12-30,2025,12,30,2025-12,2026,1,2026-W01,364,281,97.56944444444444,True,True,True,True,True,True,True,1.79,1.79,1.75,1.79,-0.04,15.036654804270464,11.5,20.8,9.3,70.55160142348754,52,90,38,98.6018149466192,937.57,831.21,258.34128113879,21.78,0.5317437722419929,1.18,52.430901029622206,9.580854092526687,0.018153824054547737,False,False,False,False
2025-12-31,2025,12,31,2025-12,2026,1,2026-W01,365,283,98.26388888888889,True,True,True,True,True,True,True,1.55,1.55,1.51,1.55,-0.04,15.563604240282686,10.7,21.2,10.5,67.57597173144876,53,82,29,67.85872791519435,541.11,576.12,181.24293286219083,15.39,0.6045583038869258,1.16,41.02455745233428,9.454982332155478,0.022841571712589343,False,False,False,False
2026-01-01,2026,1,1,2026-01,2026,1,2026-W01,1,282,97.91666666666666,True,True,True,True,True,True,True,2.44,2.44,2.38,2.44,-0.06,15.454609929078014,10.0,23.3,13.3,69.98226950354609,44,87,43,154.82936170212764,898.78,1309.86,402.42265957446807,34.04,0.5952127659574468,1.6,92.15641263014938,9.705851063829789,0.01575928475823762,False,False,False,False
2026-01-13,2026,1,13,2026-01,2026,3,2026-W03,13,261,90.625,True,True,True,True,True,True,True,1.44,1.44,1.41,1.44,-0.03,15.119923371647513,11.6,19.9,8.299999999999999,76.27586206896552,54,88,34,70.42256704980844,451.35,551.41,188.09053639846744,14.73,0.4382758620689655,1.07,30.864511282864317,10.80567049808429,0.020447990755314522,False,False,False,False
2026-02-01,2026,2,1,2026-02,2026,5,2026-W05,32,283,98.26388888888889,True,True,True,True,True,True,True,1.48,1.48,1.42,1.48,-0.06,14.434628975265015,9.1,20.9,11.799999999999999,73.73498233215548,54,89,35,70.55074204946996,857.02,598.98,186.6316254416961,15.85,0.4785865724381625,1.11,33.764637820424774,9.596713780918728,0.02097780912016813,False,False,False,False
2026-03-01,2026,3,1,2026-03,2026,9,2026-W09,60,281,97.56944444444444,True,True,True,True,True,True,True,1.88,1.88,1.79,1.88,-0.0899999999999998,14.54982206405694,10.3,22.9,12.599999999999998,76.43416370106762,45,90,45,101.66106761565835,833.22,857.0,267.4963701067616,22.55,0.4343416370106761,1.54,44.15563452843808,10.23829181494662,0.018492821727070202,False,False,False,False
2026-04-01,2026,4,1,2026-04,2026,14,2026-W14,91,281,97.56944444444444,True,True,True,True,True,True,True,1.46,1.46,1.44,1.46,-0.02,15.029181494661922,10.5,20.2,9.7,74.69039145907473,56,92,36,72.45505338078291,503.01,610.8,193.51925266903916,16.31,0.4617081850533808,0.97,33.4530911943871,10.423843416370106,0.020150423357320063,False,False,False,False
2026-05-01,2026,5,1,2026-05,2026,18,2026-W18,121,281,97.56944444444444,True,True,True,True,True,True,True,1.78,1.78,1.7,1.78,-0.08,14.42846975088968,10.8,22.2,11.399999999999999,79.2170818505338,50,92,42,98.7720640569395,846.59,832.65,262.82558718861213,22.16,0.3822419928825623,1.31,37.75483060624865,10.670604982206406,0.018021289896036564,False,False,False,False
2026-06-01,2026,6,1,2026-06,2026,23,2026-W23,152,282,97.91666666666666,True,True,True,True,True,True,True,1.4,1.4,1.33,1.4,-0.0699999999999998,13.64645390070922,10.8,22.9,12.099999999999998,85.62411347517731,53,95,42,65.75936170212766,723.46,556.32,175.63570921985814,14.86,0.2514539007092198,1.17,16.53544800814848,11.14595744680851,0.02128974436129149,False,False,False,False
2026-07-01,2026,7,1,2026-07,2026,27,2026-W27,182,280,97.2222222222222,True,True,True,True,True,True,True,1.67,1.67,1.64,1.67,-0.03,14.09142857142857,9.6,22.2,12.6,83.01785714285714,50,96,46,96.58614285714286,961.07,811.32,252.51617857142853,21.21,0.3183214285714285,1.34,30.745438974489787,11.023642857142857,0.017290264944838284,False,False,False,False
2026-08-01,2026,8,1,2026-08,2026,31,2026-W31,213,278,96.5277777777778,True,True,True,True,True,True,True,1.8,1.8,1.67,1.8,-0.1300000000000001,14.900359712230216,11.0,20.8,9.8,73.04676258992805,53,90,37,88.15902877697842,739.52,735.25,235.46276978417268,19.64,0.4941007194244605,1.13,43.55943954246675,9.883273381294964,0.020417647800471762,False,False,False,False
2026-09-01,2026,9,1,2026-09,2026,36,2026-W36,244,283,98.26388888888889,True,True,True,True,True,True,True,1.81,1.81,1.73,1.81,-0.08,15.041696113074206,10.6,22.5,11.9,75.46643109540636,47,90,43,97.57904593639576,934.25,828.45,258.25328621908125,21.93,0.4672438162544169,1.39,45.5932058097866,10.469469964664311,0.018549064326574778,False,False,False,False
2026-10-01,2026,10,1,2026-10,2026,40,2026-W40,274,282,97.91666666666666,True,True,True,True,True,True,True,1.98,1.98,1.93,1.98,-0.05,14.711347517730498,10.7,22.3,11.600000000000001,76.51418439716312,49,92,43,115.5695390070922,994.55,977.72,300.29425531914893,25.4,0.4323404255319149,1.36,49.96538367285348,10.414893617021276,0.01713254216475236,False,False,False,False
2026-11-01,2026,11,1,2026-11,2026,44,2026-W44,305,281,97.56944444444444,True,True,True,True,True,True,True,1.9,1.9,1.82,1.9,-0.0799999999999998,15.181138790035586,10.8,20.7,9.899999999999999,74.5693950177936,52,92,40,104.06772241992884,807.32,877.29,276.506049822064,23.31,0.4799288256227758,1.16,49.945099806233465,10.452669039145906,0.01825734200594124,False,False,False,False
2026-12-01,2026,12,1,2026-12,2026,49,2026-W49,335,281,97.56944444444444,True,True,True,True,True,True,True,1.37,1.37,1.34,1.37,-0.03,14.50747330960854,11.7,18.8,7.100000000000001,75.99644128113879,56,94,38,61.72259786476868,533.54,520.32,164.85395017793593,13.9,0.423202846975089,0.95,26.121179139068655,10.12270462633452,0.022196084536195412,False,False,False,False
