date,year,month,day,year_month,iso_year,iso_week,week_id,doy,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z,datetime_utc,image_id,sensor_label,spacecraft_id,wrs_path,wrs_row,valid_pixel_pct,is_valid_satellite_obs,n_obs_same_date,selected_from_duplicates,selection_rule,LST_C_mean,LST_C_median,LST_C_stdDev,LST_C_mean_minus_median,LST_C_cv_pct,LST_K_mean,LST_K_median,LST_K_stdDev,has_satellite_obs,is_merge_ready,et_base_out_mm_d_w1_mean,et_base_out_mm_d_w1_sum,et_base_out_mm_d_w3_mean,et_base_out_mm_d_w5_mean,et_base_out_mm_d_w7_mean,et_base_out_mm_d_w3_sum,et_base_out_mm_d_w5_sum,et_base_out_mm_d_w7_sum,temp_out_mean_w1_mean,temp_out_mean_w1_sum,temp_out_mean_w3_mean,temp_out_mean_w5_mean,temp_out_mean_w7_mean,rh_out_mean_w1_mean,rh_out_mean_w1_sum,rh_out_mean_w3_mean,rh_out_mean_w5_mean,rh_out_mean_w7_mean,rad_out_mean_w1_mean,rad_out_mean_w1_sum,rad_out_mean_w3_mean,rad_out_mean_w5_mean,rad_out_mean_w7_mean,vpd_out_mean_w1_mean,vpd_out_mean_w1_sum,vpd_out_mean_w3_mean,vpd_out_mean_w5_mean,vpd_out_mean_w7_mean
2025-09-12,2025,9,12,2025-09,2025,37,2025-W37,255,228,79.16666666666666,False,False,True,True,True,True,False,2.24,2.24,2.15,2.24,-0.0900000000000003,15.363157894736842,10.0,21.2,11.2,66.93859649122807,46,83,37,166.1157456140351,1031.63,1136.23,421.2440789473684,28.81,0.6352192982456141,1.36,105.51992735649432,8.95548245614035,0.0134845736129347,False,False,False,False,2025-09-12 15:12:53,1_LC08_008057_20250912,Landsat-8,LANDSAT_8,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,2.24,2.24,2.3066666666666666,2.1700000000000004,1.9814285714285715,6.92,10.850000000000001,13.870000000000001,15.363157894736842,,15.62705179918701,15.374676252199677,15.013616480649995,66.93859649122807,,65.48475443220892,66.53474523209987,68.93416456000287,166.1157456140351,,157.72357305195428,139.27036073380705,130.98891051864632,0.6352192982456141,,0.6529278073843666,0.624060430046227,0.5702939131420114
2025-09-13,2025,9,13,2025-09,2025,37,2025-W37,256,215,74.65277777777779,False,False,True,True,True,True,False,2.58,2.58,2.38,2.58,-0.2000000000000001,15.966046511627908,10.2,21.8,11.6,58.19069767441861,44,78,34,186.0460465116279,1015.23,1200.0,473.242511627907,30.52,0.7980465116279071,1.46,148.473398420768,7.565348837209302,0.0138675346688366,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.58,2.58,2.5700000000000003,2.2700000000000005,2.2285714285714286,7.710000000000001,11.350000000000001,15.600000000000001,15.966046511627908,,15.850506151983843,15.557138223564404,15.449116859504105,58.19069767441861,,62.59268483207507,64.57359651075583,66.25589330045867,186.0460465116279,,189.03488112177743,152.2176696802607,149.52609009549542,0.7980465116279071,,0.7196147740900717,0.6671501594180718,0.6327466729485044
2025-09-14,2025,9,14,2025-09,2025,37,2025-W37,257,243,84.375,True,True,True,True,True,True,True,1.81,1.81,1.78,1.81,-0.03,13.863374485596708,7.8,19.4,11.599999999999998,68.0246913580247,53,89,36,123.3132098765432,970.32,898.95,323.1753497942387,23.56,0.5531275720164609,1.04,68.20793637656861,7.849629629629629,0.0146780705961032,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.81,1.81,2.2100000000000004,2.262,2.177142857142857,6.630000000000001,11.31,15.24,13.863374485596708,,15.064192963987153,15.34211527895713,15.243257465460431,68.0246913580247,,64.3846618412238,64.53393046581401,65.5555878847061,123.3132098765432,,158.49166733406875,156.50599510880676,143.6730085796009,0.5531275720164609,,0.6621311272966607,0.6619915011594936,0.638782319125072
2025-09-15,2025,9,15,2025-09,2025,38,2025-W38,258,233,80.90277777777779,True,True,True,True,True,True,True,2.27,2.27,2.22,2.27,-0.0499999999999998,15.31587982832618,11.2,20.2,9.0,69.17596566523605,54,91,37,173.09836909871242,1199.83,1209.96,435.5807725321888,30.45,0.567167381974249,1.02,98.17574882572896,9.52137339055794,0.0131139306038492,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.27,2.27,2.22,2.3579999999999997,2.204285714285714,6.66,11.79,15.43,15.31587982832618,,15.04843360851693,15.346154553974884,15.280706490249273,69.17596566523605,,65.13045156589313,64.99574230389719,65.72409136814856,173.09836909871242,,160.81920849562786,172.7032444681176,151.07141819665134,0.567167381974249,,0.6394471552062057,0.655827855252185,0.6365779644401527
2025-09-16,2025,9,16,2025-09,2025,38,2025-W38,259,153,53.125,False,False,True,True,True,True,False,1.28,1.28,1.25,1.28,-0.03,14.47124183006536,8.9,21.1,12.2,67.05882352941177,47,86,39,90.71973856209152,510.69,416.4,242.30202614379084,11.12,0.6052287581699346,1.33,54.90619471143578,8.108300653594771,0.0141093881032728,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.28,1.28,1.7866666666666668,2.036,2.1228571428571428,5.36,10.18,14.86,14.47124183006536,,14.550165381329416,14.9959401100706,15.213956864739599,67.05882352941177,,68.08649351755751,65.87775494366385,65.55777736053112,90.71973856209152,,129.04377251244907,147.85862193260203,149.47829760069112,0.6052287581699346,,0.5751745707202148,0.6317579044068331,0.6403362351345215
2025-09-17,2025,9,17,2025-09,2025,38,2025-W38,260,221,76.73611111111111,False,False,True,True,True,True,False,1.77,1.77,1.72,1.77,-0.05,14.648868778280544,8.8,21.6,12.8,69.62443438914028,51,86,35,119.17601809954752,679.5,790.14,318.3057466063349,21.1,0.5593665158371041,1.24,66.66307401568355,8.928099547511312,0.0148519813652569,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.77,1.77,1.7733333333333334,1.9420000000000002,2.12,5.32,9.71,14.840000000000002,14.648868778280544,,14.811996812224029,14.85308228677934,15.121554768317191,69.62443438914028,,68.61974119459605,66.41492252324629,65.95170991971972,119.17601809954752,,127.66470858678383,138.4706764297045,153.34456842888957,0.5593665158371041,,0.5772542186604293,0.6165873479251311,0.634819221466852
2025-09-23,2025,9,23,2025-09,2025,39,2025-W39,266,152,52.77777777777778,False,False,True,True,True,True,False,2.27,2.27,1.84,2.27,-0.4299999999999999,16.451315789473682,12.7,22.2,9.5,63.05263157894737,48,74,26,127.62302631578947,1128.13,581.96,326.7708552631579,14.9,0.7088815789473685,1.36,90.4696124047784,9.32559210526316,0.0177867589065246,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.27,2.27,1.7733333333333334,1.8800000000000001,2.0314285714285716,5.32,9.4,14.22,16.451315789473682,,15.190475465939862,14.950136142348494,15.154269302586746,63.05263157894737,,66.57862983249981,67.38730930415204,66.00940581234384,127.62302631578947,,112.50626099247616,126.78607239053683,140.87030772547817,0.7088815789473685,,0.6244922843181357,0.5987543613890234,0.6324339452598055
2025-09-24,2025,9,24,2025-09,2025,39,2025-W39,267,282,97.91666666666666,True,True,True,True,True,True,True,2.54,2.54,2.49,2.54,-0.0499999999999998,15.670212765957446,12.1,21.2,9.1,64.33687943262412,49,78,29,158.75375886524822,1022.4,1343.06,402.1100354609929,34.02,0.6637234042553191,1.28,105.36858527237058,8.836737588652483,0.0159996211627088,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.54,2.54,2.1933333333333334,2.026,2.0742857142857143,6.58,10.129999999999999,14.52,15.670212765957446,,15.590132444570557,15.311503798420642,15.19813428418969,64.33687943262412,,65.6713151335706,66.64974691907192,65.63773194682899,158.75375886524822,,135.18426776019507,133.87418218827784,139.81859533279433,0.6637234042553191,,0.6439904996799305,0.620873527836795,0.636505960404049
2025-09-25,2025,9,25,2025-09,2025,39,2025-W39,268,274,95.13888888888889,True,True,True,True,True,True,True,2.98,2.98,2.87,2.98,-0.1099999999999998,15.819708029197082,11.1,21.2,10.1,59.72627737226277,36,80,44,210.29890510948903,1084.17,1728.66,539.8244890510949,44.37,0.7778832116788321,1.56,163.58798771911128,7.654963503649635,0.0141703067757224,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.98,2.98,2.5966666666666667,2.168,2.1314285714285712,7.79,10.84,14.92,15.819708029197082,,15.980412194876072,15.412269438594825,15.177228786699573,59.72627737226277,,62.37192946127809,64.75980926047725,65.85710047509244,210.29890510948903,,165.55856343017558,141.31428939043315,143.28328941820305,0.7778832116788321,,0.7168293982938398,0.6630166937777117,0.6336254889827526
2025-09-26,2025,9,26,2025-09,2025,39,2025-W39,269,282,97.91666666666666,True,True,True,True,True,True,True,2.31,2.31,2.29,2.31,-0.02,15.079787234042554,8.1,22.4,14.3,63.840425531914896,44,85,41,139.9355319148936,1029.32,1183.85,364.0501773049645,30.8,0.6831560283687943,1.49,95.59780221065336,8.005035460992907,0.0165076015247142,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.31,2.31,2.61,2.374,2.202857142857143,7.83,11.870000000000001,15.42,15.079787234042554,,15.52323600973236,15.53397851939026,15.35100203647755,63.840425531914896,,62.634527445600604,64.1161296609779,65.25934821421961,139.9355319148936,,169.6627319632103,151.15744806099357,145.65790685225312,0.6831560283687943,,0.7082542147676484,0.6786021478174836,0.6522009827473717
2025-09-27,2025,9,27,2025-09,2025,39,2025-W39,270,285,98.95833333333334,True,True,True,True,True,True,True,2.1,2.1,2.0,2.1,-0.1,15.94140350877193,12.1,21.6,9.500000000000002,66.6842105263158,46,80,34,114.93484210526316,894.14,982.69,303.97950877192983,25.99,0.6441052631578947,1.39,74.0301367202216,9.52978947368421,0.018271221863921,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.1,2.1,2.4633333333333334,2.44,2.1785714285714284,7.39,12.2,15.25,15.94140350877193,,15.613632924003857,15.79248546548854,15.440362562255515,66.6842105263158,,63.416971143497825,63.52808488841299,64.90338319437386,114.93484210526316,,155.0564263765486,150.3092128621367,137.34883156747466,0.6441052631578947,,0.7017148344018403,0.6955498972816417,0.6631921086307496
2025-09-28,2025,9,28,2025-09,2025,39,2025-W39,271,285,98.95833333333334,True,True,True,True,True,True,True,2.16,2.16,2.11,2.16,-0.0500000000000002,15.43473684210526,9.9,21.7,11.8,66.43859649122807,43,88,45,127.69670175438596,604.55,1091.81,341.06350877192983,29.16,0.6449473684210526,1.48,82.35765175253923,8.917719298245615,0.0169150805801905,False,False,False,False,2025-09-28 15:12:58,1_LC08_008057_20250928,Landsat-8,LANDSAT_8,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,2.16,2.16,2.19,2.418,2.3042857142857147,6.57,12.09,16.130000000000003,15.43473684210526,,15.485309194973247,15.589169676014853,15.578004706832642,66.43859649122807,,65.6544108498196,64.20527787086914,64.8147793317762,127.69670175438596,,127.52235859151425,150.323947949856,142.63125488065955,0.6449473684210526,,0.6574028866492473,0.6827630551763786,0.6688661958094808
2025-09-29,2025,9,29,2025-09,2025,40,2025-W40,272,285,98.95833333333334,True,True,True,True,True,True,True,1.75,1.75,1.67,1.75,-0.08,15.87859649122807,12.6,21.6,9.000000000000002,66.17543859649123,48,79,31,76.04385964912281,1083.56,650.18,197.99635087719292,16.93,0.624,1.32,47.45136842105264,9.500350877192982,0.0230130349521282,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.75,1.75,2.0033333333333334,2.2600000000000002,2.301428571428571,6.01,11.3,16.11,15.87859649122807,,15.75157894736842,15.630846421068977,15.753680094396573,66.17543859649123,,66.43274853801171,64.57298970364255,64.32206564711204,76.04385964912281,,106.22513450292398,133.78196810663093,136.46951795917033,0.624,,0.6376842105263157,0.6748183743253148,0.6780995506898945
2025-09-30,2025,9,30,2025-09,2025,40,2025-W40,273,285,98.95833333333334,True,True,True,True,True,True,True,1.53,1.53,1.51,1.53,-0.02,13.91719298245614,11.2,20.3,9.1,79.46666666666667,56,90,34,84.11266666666667,707.7,719.16,224.65522807017544,19.21,0.3476842105263158,1.02,29.24464610526316,10.316280701754383,0.0181898881658727,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.53,1.53,1.8133333333333332,1.9700000000000002,2.1957142857142857,5.4399999999999995,9.850000000000001,15.370000000000001,13.91719298245614,,15.076842105263156,15.250343411720792,15.391662550536925,79.46666666666667,,70.693567251462,68.52106756252334,66.66692780250051,84.11266666666667,,95.9510760233918,108.54472041806643,130.25375229500992,0.3476842105263158,,0.5388771929824561,0.5887785740948115,0.6264999266297442
2025-10-01,2025,10,1,2025-10,2025,40,2025-W40,274,281,97.56944444444444,True,True,True,True,True,True,True,1.77,1.77,1.74,1.77,-0.03,14.967615658362988,10.5,19.6,9.1,70.95373665480427,54,90,36,98.78505338078293,766.95,832.76,263.67117437722425,22.23,0.5300355871886121,1.0,52.35959377414167,9.545231316725978,0.0179176903734338,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.77,1.77,1.6833333333333333,1.862,2.085714285714286,5.05,9.31,14.600000000000001,14.967615658362988,,14.921135044015733,15.227909096584877,15.29129153516629,70.95373665480427,,72.19861397265407,69.9437297871012,67.61219311995481,98.78505338078293,,86.31385989885746,100.3146247112443,121.68679436865773,0.5300355871886121,,0.500573265904976,0.558154485858775,0.607401667048786
2025-10-02,2025,10,2,2025-10,2025,40,2025-W40,275,284,98.61111111111111,True,True,True,True,True,True,True,2.17,2.17,2.11,2.17,-0.06,15.663028169014083,9.7,21.8,12.1,66.18661971830986,44,89,45,133.36890845070425,1047.92,1136.3,353.0420422535211,30.08,0.670774647887324,1.46,89.4604826051379,8.981056338028168,0.016270658770534,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.17,2.17,1.8233333333333333,1.8760000000000001,1.9700000000000002,5.47,9.38,13.790000000000001,15.663028169014083,,14.84927893661107,15.172234028633309,15.268908697997288,66.18661971830986,,72.20234101326027,69.84421162550002,68.53509916939012,133.36890845070425,,105.42220949938462,104.00143798033253,110.69679484597418,0.670774647887324,,0.5161648152007506,0.5634883628046609,0.592100443649999
2025-10-03,2025,10,3,2025-10,2025,40,2025-W40,276,282,97.91666666666666,True,True,True,True,True,True,True,1.89,1.89,1.84,1.89,-0.0499999999999998,14.76241134751773,10.8,20.9,10.099999999999998,70.60283687943263,52,90,38,106.75574468085108,913.72,903.15,283.5704964539007,23.99,0.5321631205673759,1.16,56.81147022785575,9.247127659574469,0.0177039653055692,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.89,1.89,1.9433333333333331,1.8220000000000003,1.9100000000000001,5.829999999999999,9.110000000000001,13.370000000000001,14.76241134751773,,15.131018391631601,15.037768929715801,15.2235692856366,70.60283687943263,,69.24773108418226,70.67705970314094,69.50115793332122,106.75574468085108,,112.96990217077943,99.81324656562555,105.95682524111099,0.5321631205673759,,0.5776577852144373,0.5409315132339255,0.5705300282497965
2025-10-04,2025,10,4,2025-10,2025,40,2025-W40,277,282,97.91666666666666,True,True,True,True,True,True,True,2.21,2.21,2.19,2.21,-0.02,15.15,9.2,22.0,12.8,67.8936170212766,45,90,45,141.97556737588653,865.79,1201.11,374.1735815602837,31.66,0.6239007092198582,1.4,88.57865717770737,8.902836879432623,0.0155660585891439,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.21,2.21,2.09,1.9140000000000001,1.9257142857142857,6.27,9.57,13.48,15.15,,15.191813172177271,14.89204963147019,15.110511641526324,67.8936170212766,,68.22769120633971,71.020695388098,69.67393028974419,141.97556737588653,,127.3667401691473,112.9995881109783,109.81978599405717,0.6239007092198582,,0.6089461592248527,0.5409116550778972,0.5676436634015055
2025-10-05,2025,10,5,2025-10,2025,40,2025-W40,278,286,99.30555555555556,True,True,True,True,True,True,True,2.0,2.0,1.9,2.0,-0.1,15.004895104895104,9.8,20.8,11.0,67.56293706293707,52,86,34,114.26916083916085,942.46,980.43,300.91202797202794,25.82,0.5896853146853147,1.18,67.3828460682674,8.871083916083917,0.0175025351136961,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.0,2.0,2.033333333333333,2.008,1.9028571428571428,6.1,10.04,13.32,15.004895104895104,,14.972435484137613,15.10959005595798,15.049105679067731,67.56293706293707,,68.68646365454877,68.6399494673521,69.83455037141691,114.26916083916085,,121.00015763196615,119.03088694547712,107.90156586331072,0.5896853146853147,,0.5819163814908496,0.5893118759096969,0.5597490842964
2025-10-06,2025,10,6,2025-10,2025,41,2025-W41,279,285,98.95833333333334,True,True,True,True,True,True,True,1.74,1.74,1.71,1.74,-0.03,14.196140350877194,8.2,21.2,13.0,74.43508771929825,50,94,44,100.99161403508772,888.02,863.48,268.432701754386,22.95,0.4776842105263157,1.26,48.242099420129264,9.402666666666669,0.0172291532977725,False,False,False,False,2025-10-06 15:13:03,2_LC09_008057_20251006,Landsat-9,LANDSAT_9,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,1.74,1.74,1.9833333333333334,2.002,1.9014285714285715,5.95,10.01,13.31,14.196140350877194,,14.783678485257433,14.955294994460823,14.80875480187475,74.43508771929825,,69.96388060117066,69.33621968025088,71.01450024610362,100.99161403508772,,119.07878075004503,119.47219907633807,111.46553077559143,0.4776842105263157,,0.5637567448104962,0.5788416005772377,0.5388468286573024
2025-10-07,2025,10,7,2025-10,2025,41,2025-W41,280,284,98.61111111111111,True,True,True,True,True,True,True,1.91,1.91,1.84,1.91,-0.0699999999999998,14.427464788732394,9.1,20.7,11.6,75.48239436619718,52,92,40,114.56792253521128,1035.44,976.12,298.9986971830986,25.47,0.4558450704225352,1.13,52.22522271622695,9.899471830985917,0.0166713331073362,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.91,1.91,1.8833333333333335,1.95,1.9557142857142857,5.65,9.75,13.69,14.427464788732394,,14.542833414834897,14.708182318404486,14.881650774199928,75.48239436619718,,72.49347304947752,71.19537460982835,70.4453184888937,114.56792253521128,,109.94289913648662,115.71200189323949,115.81628161395494,0.4558450704225352,,0.5077381985447218,0.5358556850842799,0.5542983800710479
2025-10-08,2025,10,8,2025-10,2025,41,2025-W41,281,282,97.91666666666666,True,True,True,True,True,True,True,1.65,1.65,1.61,1.65,-0.0399999999999998,14.09822695035461,10.3,20.1,9.8,73.33333333333333,51,91,40,91.52758865248228,921.87,774.32,242.8206737588652,20.54,0.4765957446808511,1.11,43.62165927267241,9.12776595744681,0.0180273513624927,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.65,1.65,1.7666666666666666,1.902,1.9385714285714286,5.3,9.51,13.57,14.09822695035461,,14.240610696654732,14.57534543897186,14.757452387341589,73.33333333333333,,74.41693847294293,71.7414739006085,70.7852608715407,91.52758865248228,,102.36237507426041,112.66637068756572,114.77950093848344,0.4765957446808511,,0.47004167520990064,0.524742209906975,0.5466641168556535
2025-10-09,2025,10,9,2025-10,2025,41,2025-W41,282,282,97.91666666666666,True,True,True,True,True,True,True,1.91,1.91,1.87,1.91,-0.0399999999999998,15.074468085106384,9.6,22.4,12.8,70.41489361702128,51,89,38,107.41209219858156,972.81,908.71,284.4051063829787,24.06,0.557695035460993,1.28,59.90319056762739,9.495992907801416,0.0177819830235577,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.91,1.91,1.8233333333333333,1.8419999999999999,1.9014285714285712,5.47,9.209999999999999,13.309999999999999,15.074468085106384,,14.533386608064461,14.560239055993137,14.673372375354774,70.41489361702128,,73.07687377218394,72.24572921975744,71.38929999992806,107.41209219858156,,104.50253446209172,105.75367565210475,111.07138433103735,0.557695035460993,,0.49671195018812647,0.5115010751552019,0.5305098865090347
2025-10-10,2025,10,10,2025-10,2025,41,2025-W41,283,284,98.61111111111111,True,True,True,True,True,True,True,1.82,1.82,1.75,1.82,-0.07,15.316549295774646,11.3,20.8,9.5,71.85211267605634,50,87,37,91.9061971830986,785.28,783.04,245.1282394366197,20.88,0.5211267605633803,1.23,47.89477881372744,10.103978873239438,0.0198027995476097,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.82,1.82,1.7933333333333332,1.8059999999999998,1.8914285714285712,5.38,9.03,13.239999999999998,15.316549295774646,,14.82974811041188,14.622569894169043,14.752534939391477,71.85211267605634,,71.86677987547033,73.10356434238129,71.5677679708743,91.9061971830986,,96.94862601138749,101.28108292089229,108.95002040278698,0.5211267605633803,,0.5184725135684082,0.49778936433081505,0.5289332636513212
2025-10-11,2025,10,11,2025-10,2025,41,2025-W41,284,284,98.61111111111111,True,True,True,True,True,True,True,1.65,1.65,1.59,1.65,-0.0599999999999998,14.262676056338028,12.1,20.7,8.6,82.27112676056338,57,94,37,92.14595070422536,937.32,785.08,237.77767605633804,20.26,0.3108450704225352,0.98,28.643114535806387,11.14200704225352,0.0179063755638731,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.65,1.65,1.7933333333333332,1.7879999999999998,1.8114285714285714,5.38,8.94,12.68,14.262676056338028,,14.88456447907302,14.635877035261212,14.625774376011194,82.27112676056338,,74.84604435121368,74.67077215063429,73.62169793362955,92.14595070422536,,97.15474669530185,99.51195025471982,101.83150373540681,0.3108450704225352,,0.46322228881563615,0.4644215363100589,0.4842110295374179
