date,year_station,month_station,day_station,year_month_station,iso_year_station,iso_week_station,week_id_station,doy_station,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z,year_s2,month_s2,day_s2,year_month_s2,doy_s2,iso_year_s2,iso_week_s2,week_id_s2,image_id,datetime_utc,cloudy_pixel_percentage,valid_pixel_pct,is_valid_satellite_obs,n_obs_same_date,selected_from_duplicates,NDVI_mean,NDVI_median,NDVI_stdDev,EVI_mean,EVI_median,EVI_stdDev,SAVI_mean,SAVI_median,SAVI_stdDev,NDRE_mean,NDRE_median,NDRE_stdDev,ndvi_evi_diff,ndvi_savi_diff,flag_low_valid_pixel_pct,flag_high_scene_cloudiness,has_satellite_obs,is_merge_ready,year,month,day,year_month,doy,iso_year,iso_week,week_id,et_base_out_mm_d_w1_mean,et_base_out_mm_d_w1_sum,et_base_out_mm_d_w3_mean,et_base_out_mm_d_w5_mean,et_base_out_mm_d_w7_mean,et_base_out_mm_d_w3_sum,et_base_out_mm_d_w5_sum,et_base_out_mm_d_w7_sum,temp_out_mean_w1_mean,temp_out_mean_w1_sum,temp_out_mean_w3_mean,temp_out_mean_w5_mean,temp_out_mean_w7_mean,rh_out_mean_w1_mean,rh_out_mean_w1_sum,rh_out_mean_w3_mean,rh_out_mean_w5_mean,rh_out_mean_w7_mean,rad_out_mean_w1_mean,rad_out_mean_w1_sum,rad_out_mean_w3_mean,rad_out_mean_w5_mean,rad_out_mean_w7_mean,vpd_out_mean_w1_mean,vpd_out_mean_w1_sum,vpd_out_mean_w3_mean,vpd_out_mean_w5_mean,vpd_out_mean_w7_mean
2025-12-10,2025,12,10,2025-12,2025,50,2025-W50,344,282,97.91666666666666,True,True,True,True,True,True,True,1.81,1.81,1.79,1.81,-0.02,14.452127659574469,11.7,20.2,8.5,80.18794326241135,54,93,39,110.45003546099292,1013.59,934.41,290.81698581560283,24.6,0.3532978723404255,1.09,39.021762528293344,10.929964539007091,0.0163875003973106,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,10,2025-12,344,2025,50,2025-W50,1.81,1.81,2.0633333333333335,2.09,2.0828571428571427,6.19,10.45,14.579999999999998,14.452127659574469,,14.733561042217517,15.078194774236346,15.322526008485923,80.18794326241135,,77.01441785649449,73.3534129729011,72.21872366828413,110.45003546099292,,123.28327444081238,121.17651833134009,118.94501835058824,0.3532978723404255,,0.4287299747662729,0.4987946397478674,0.523358955831512
2025-12-11,2025,12,11,2025-12,2025,50,2025-W50,345,284,98.61111111111111,True,True,True,True,True,True,True,2.06,2.06,1.96,2.06,-0.1,15.351408450704223,10.5,23.0,12.5,77.70774647887323,47,93,46,117.74697183098591,986.78,1003.2,302.44672535211265,25.77,0.4533802816901408,1.44,53.384155256893465,11.142570422535211,0.0174951420657927,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,11,2025-12,345,2025,50,2025-W50,2.06,2.06,2.0700000000000003,2.038,2.077142857142857,6.210000000000001,10.19,14.54,15.351408450704223,,14.954112975726702,14.903704534552627,15.230486722409752,77.70774647887323,,77.61429094662537,75.67882191779854,73.11376658767097,117.74697183098591,,123.2290141677488,119.1862565571864,117.93150250732722,0.4533802816901408,,0.42940914993507134,0.45573736275256227,0.5087082458160234
2025-12-12,2025,12,12,2025-12,2025,50,2025-W50,346,284,98.61111111111111,True,True,True,True,True,True,True,2.13,2.13,2.04,2.13,-0.0899999999999998,15.393309859154929,10.6,22.1,11.500000000000002,66.36971830985915,47,82,35,117.5436971830986,937.96,1001.47,309.7807394366197,26.39,0.6290845070422535,1.38,73.9449187983535,8.989894366197184,0.0181209205686467,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,12,2025-12,346,2025,50,2025-W50,2.13,2.13,2.0,2.0759999999999996,2.0914285714285716,6.0,10.379999999999999,14.64,15.393309859154929,,15.065615323144542,14.98908028730234,15.162241740148696,66.36971830985915,,74.75513601704792,75.02414367164317,72.97778995046255,117.5436971830986,,115.24690149169247,121.02809846730436,120.167608667255,0.6290845070422535,,0.47858755369093986,0.4737309426062426,0.5109197124959616
2025-12-13,2025,12,13,2025-12,2025,50,2025-W50,347,284,98.61111111111111,True,True,True,True,True,True,True,2.06,2.06,1.99,2.06,-0.07,14.373239436619718,8.1,22.4,14.3,69.73591549295774,46,91,45,124.78045774647887,923.63,1063.13,326.9536267605634,27.86,0.5775352112676057,1.45,72.06510802668122,8.554647887323943,0.0165089953763864,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,13,2025-12,347,2025,50,2025-W50,2.06,2.06,2.0833333333333335,2.08,2.0542857142857143,6.25,10.4,14.379999999999999,14.373239436619718,,15.03931924882629,14.925777644590951,14.897867424076827,69.73591549295774,,71.27112676056338,73.7897013285386,73.49996334168709,124.78045774647887,,120.02370892018779,122.40223948656481,119.75077681650136,0.5775352112676057,,0.5533333333333332,0.4989694336230146,0.49790093315323863
2025-12-14,2025,12,14,2025-12,2025,50,2025-W50,348,285,98.95833333333334,True,True,True,True,True,True,True,2.17,2.17,2.11,2.17,-0.06,14.282456140350876,7.4,23.2,15.8,74.43859649122807,47,94,47,137.9297894736842,806.78,1179.3,366.1700701754386,31.31,0.5045263157894737,1.51,69.58920852077561,9.421754385964912,0.0157326420077949,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,14,2025-12,348,2025,50,2025-W50,2.17,2.17,2.1199999999999997,2.0460000000000003,2.087142857142857,6.359999999999999,10.23,14.61,14.282456140350876,,14.683001812041843,14.770508309280842,14.800156716211758,74.43859649122807,,70.18141009801498,73.68798400706592,74.18503290605737,137.9297894736842,,126.75131480108722,121.6901903390481,123.9786770795264,0.5045263157894737,,0.5703820113664443,0.5035648376259798,0.4929594628697561
2025-12-15,2025,12,15,2025-12,2025,51,2025-W51,349,282,97.91666666666666,True,True,True,True,True,True,True,2.19,2.19,2.16,2.19,-0.0299999999999998,14.664539007092197,7.6,22.5,14.9,75.42198581560284,49,94,45,140.50620567375887,653.81,1188.68,375.27620567375885,31.75,0.4734042553191489,1.39,66.516235664705,10.095673758865248,0.0155865001798209,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,15,2025-12,349,2025,51,2025-W51,2.19,2.19,2.14,2.122,2.1085714285714285,6.42,10.61,14.76,14.664539007092197,,14.440078194687596,14.812990578784389,14.796554767199689,75.42198581560284,,73.19883259992956,72.73479251770421,74.11558413564627,140.50620567375887,,134.40548429797397,127.7014243816013,127.20674179718101,0.4734042553191489,,0.5184885941254094,0.5275861142217245,0.4961111056033851
2025-12-16,2025,12,16,2025-12,2025,51,2025-W51,350,279,96.875,True,True,True,True,True,True,True,2.21,2.21,2.11,2.21,-0.1,15.621863799283156,11.5,23.2,11.7,74.77060931899642,51,90,39,128.1384946236559,733.63,1072.52,342.24333333333334,28.65,0.4885304659498208,1.39,62.59955848460323,10.97458781362007,0.0172469639704352,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,16,2025-12,350,2025,51,2025-W51,2.21,2.21,2.19,2.152,2.09,6.569999999999999,10.76,14.629999999999999,15.621863799283156,,14.856286315575408,14.867081648500175,14.876992050397082,74.77060931899642,,74.87706387527577,72.14736508572885,74.09035930998984,128.1384946236559,,135.52482992369963,129.7797289401353,125.29937885609363,0.4885304659498208,,0.48882034568614774,0.5346161510736606,0.49710841562840985
2025-12-17,2025,12,17,2025-12,2025,51,2025-W51,351,281,97.56944444444444,True,True,True,True,True,True,True,2.07,2.07,2.0,2.07,-0.0699999999999998,14.823843416370106,9.0,22.5,13.5,80.54804270462634,49,94,45,129.1570106761566,780.17,1088.79,344.3478647686833,29.03,0.3835943060498221,1.37,49.54389388178976,11.261138790035588,0.0160270045672568,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,17,2025-12,351,2025,51,2025-W51,2.07,2.07,2.1566666666666667,2.1399999999999997,2.1271428571428572,6.470000000000001,10.7,14.89,14.823843416370106,,15.036748740915153,14.753188359943213,14.930094301367888,80.54804270462634,,76.91354594640852,74.98302996468229,74.14180208744912,129.1570106761566,,132.60057032452377,132.1023916387469,127.97180388683128,0.3835943060498221,,0.44850967577293055,0.48551811087517427,0.501436477586895
2025-12-18,2025,12,18,2025-12,2025,51,2025-W51,352,283,98.26388888888889,True,True,True,True,True,True,True,1.8,1.8,1.73,1.8,-0.07,14.882332155477032,10.1,22.4,12.3,81.97879858657244,54,94,40,102.1905300353357,663.74,867.6,272.9390812720848,23.17,0.3468551236749116,1.16,35.445308933811134,11.635936395759716,0.0176141566090086,False,False,False,False,2025.0,12.0,18.0,2025-12,352.0,2025.0,51.0,2025-W51,20251218T152701_20251218T152837_T18NWL,2025-12-18 15:31:52,58.380443,92.0093579769206,True,2.0,True,0.3467534095858315,0.3381218957211683,0.1766226043420122,0.2685498620067851,0.2358366164519905,0.1629162689497567,0.2141612811411734,0.1892792002168835,0.1285759697311898,0.2250747348582453,0.2050604281188304,0.1422113150298984,0.0782035475790464,0.1325921284446581,False,True,True,True,2025,12,18,2025-12,352,2025,51,2025-W51,1.8,1.8,2.026666666666667,2.088,2.0900000000000003,6.08,10.44,14.63,14.882332155477032,,15.109346457043431,14.855006903714672,14.863083402049716,81.97879858657244,,79.0991502033984,77.43160658340523,74.75195238854901,102.1905300353357,,119.82867844504938,127.58440609651828,125.74945505888125,0.3468551236749116,,0.40632663189151813,0.4393820933566355,0.48621859787043376
2025-12-19,2025,12,19,2025-12,2025,51,2025-W51,353,280,97.2222222222222,True,True,True,True,True,True,True,2.28,2.28,2.24,2.28,-0.0399999999999995,15.621071428571428,11.0,23.4,12.4,77.31428571428572,42,94,52,140.72185714285715,807.91,1182.06,374.74539285714286,31.48,0.4649285714285714,1.67,65.42561201020408,11.37667857142857,0.0162021738931813,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,19,2025-12,353,2025,51,2025-W51,2.28,2.28,2.05,2.1100000000000003,2.111428571428571,6.1499999999999995,10.55,14.78,15.621071428571428,,15.109082333472855,15.122729961358782,14.895620769109216,77.31428571428572,,79.94704233516148,78.00674442801675,76.3154620177528,140.72185714285715,,124.02313261811646,128.14281963035288,129.0606207674182,0.4649285714285714,,0.39845933371776826,0.4314625444844549,0.462767749925622
2025-12-20,2025,12,20,2025-12,2025,51,2025-W51,354,280,97.2222222222222,True,True,True,True,True,True,True,1.59,1.59,1.55,1.59,-0.04,15.477857142857143,11.0,21.0,10.0,73.00357142857143,53,90,37,77.4992857142857,490.89,650.99,206.99175,17.39,0.5135,1.17,39.79588321428571,10.475,0.0205163181227476,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,20,2025-12,354,2025,51,2025-W51,1.59,1.59,1.89,1.9900000000000002,2.044285714285714,5.67,9.950000000000001,14.309999999999999,15.477857142857143,,15.327086908968534,15.285393588511772,15.053423298571705,73.00357142857143,,77.43221857647653,77.52306155061048,76.78227000855476,77.4992857142857,,106.8038909641595,115.54143563845824,122.30616761996203,0.5135,,0.44176123170116094,0.43948169342062515,0.45361986260167836
2025-12-21,2025,12,21,2025-12,2025,51,2025-W51,355,221,76.73611111111111,False,False,True,True,True,True,False,1.1,1.1,0.92,1.1,-0.18,14.023076923076925,11.0,20.5,9.5,80.04524886877829,55,91,36,21.78733031674208,260.51,144.45,58.19176470588235,3.86,0.3380542986425339,1.05,7.365300669519459,10.54660633484163,0.0504880581516095,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,21,2025-12,355,2025,51,2025-W51,1.1,1.1,1.6566666666666665,1.768,1.8914285714285715,4.97,8.84,13.24,14.023076923076925,,15.0406684981685,14.965636213270528,15.016369124675427,80.04524886877829,,76.78770200387847,78.57798946056684,77.58322034820478,21.78733031674208,,80.00282439129496,94.27120277707546,105.71438774039885,0.3380542986425339,,0.438827623357035,0.4093864599591678,0.42983814586640123
2025-12-22,2025,12,22,2025-12,2025,52,2025-W52,356,285,98.95833333333334,True,True,True,True,True,True,True,1.79,1.79,1.72,1.79,-0.07,15.437894736842106,11.3,20.7,9.4,77.12982456140351,52,91,39,92.26326315789473,627.66,788.85,246.42480701754388,21.07,0.4411228070175438,1.15,40.69942962880886,11.248,0.0194010046765491,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,22,2025-12,356,2025,52,2025-W52,1.79,1.79,1.4933333333333334,1.7120000000000002,1.8342857142857143,4.48,8.56,12.84,15.437894736842106,,14.979609600925391,15.088446477364926,15.1268485146397,77.12982456140351,,76.72621495291774,77.89434583192227,77.82719731189059,92.26326315789473,,63.84995972964083,86.89245327342307,98.82253880956112,0.4411228070175438,,0.43089236855335916,0.42089216015271214,0.42522651039474335
2025-12-23,2025,12,23,2025-12,2025,52,2025-W52,357,282,97.91666666666666,True,True,True,True,True,True,True,2.12,2.12,2.09,2.12,-0.0300000000000002,15.738652482269504,11.4,22.4,10.999999999999998,76.52127659574468,47,93,46,125.02702127659576,798.36,1057.73,332.0673758865248,28.09,0.4671985815602837,1.38,58.41244699713295,11.387553191489362,0.0169563345455535,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,23,2025-12,357,2025,52,2025-W52,2.12,2.12,1.6700000000000002,1.7760000000000002,1.8214285714285714,5.010000000000001,8.88,12.75,15.738652482269504,,15.066541380729511,15.25971054272342,15.143532612209176,76.52127659574468,,77.89878334197549,76.80284143375673,78.07729263714035,125.02702127659576,,79.69253825041085,91.4597515216751,98.37804261712395,0.4671985815602837,,0.415458562406787,0.44496085172978656,0.4221790983390952
2025-12-24,2025,12,24,2025-12,2025,52,2025-W52,358,282,97.91666666666666,True,True,True,True,True,True,True,2.4,2.4,2.33,2.4,-0.0699999999999998,16.335106382978722,13.1,22.0,8.9,73.29078014184397,55,87,32,142.51294326241134,783.49,1205.66,379.9056737588653,32.14,0.5330141843971631,1.15,75.96142021905335,11.398758865248226,0.0168405756351606,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,24,2025-12,358,2025,52,2025-W52,2.4,2.4,2.1033333333333335,1.8,1.8685714285714285,6.3100000000000005,9.0,13.08,16.335106382978722,,15.837217867363444,15.402517533604879,15.359427321724695,73.29078014184397,,75.64729376633072,75.99814031926837,77.04054084245715,142.51294326241134,,119.9344092323006,91.81796874558594,100.28603298658892,0.5330141843971631,,0.48044519099166344,0.4585779743235049,0.4435247952458582
2025-12-25,2025,12,25,2025-12,2025,52,2025-W52,359,282,97.91666666666666,True,True,True,True,True,True,True,2.28,2.28,2.21,2.28,-0.0699999999999998,15.38936170212766,10.2,22.6,12.400000000000002,73.51773049645391,49,89,40,135.85712765957447,910.81,1149.35,357.336524822695,30.23,0.505531914893617,1.4,68.68011389769127,10.481808510638295,0.0167823362622028,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,25,2025-12,359,2025,52,2025-W52,2.28,2.28,2.2666666666666666,1.9380000000000002,1.937142857142857,6.8,9.690000000000001,13.559999999999999,15.38936170212766,,15.821040189125297,15.384818445458984,15.431860114103356,73.51773049645391,,74.44326241134752,76.10097213284487,75.83181682958308,135.85712765957447,,134.46569739952722,103.48953713464371,105.09554693290875,0.505531914893617,,0.5019148936170212,0.45698435730222825,0.4661929082771018
2025-12-26,2025,12,26,2025-12,2025,52,2025-W52,360,283,98.26388888888889,True,True,True,True,True,True,True,2.56,2.56,2.48,2.56,-0.08,14.920141342756182,8.8,21.9,13.099999999999998,72.7844522968198,45,94,49,166.97643109540635,722.75,1417.63,445.9747703180212,37.86,0.5376678445229682,1.41,89.77785779320506,9.697773851590105,0.0153315050705406,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,26,2025-12,360,2025,52,2025-W52,2.56,2.56,2.4133333333333336,2.23,1.977142857142857,7.24,11.15,13.84,14.920141342756182,,15.548203142620855,15.564231329394834,15.33172724470118,72.7844522968198,,73.19765431170589,74.64881281845317,75.18469776994507,166.97643109540635,,148.44883400579738,132.52735729037653,108.8462003547015,0.5376678445229682,,0.5254046479379161,0.4969070664783152,0.4765842330048728
2025-12-27,2025,12,27,2025-12,2025,52,2025-W52,361,281,97.56944444444444,True,True,True,True,True,True,True,2.16,2.16,2.13,2.16,-0.0300000000000002,15.18576512455516,9.3,21.9,12.599999999999998,66.93594306049822,45,92,47,134.35839857651246,813.87,1132.64,355.7541992882562,29.99,0.636797153024911,1.42,85.5590456985094,8.681316725978647,0.016076404771749,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,27,2025-12,361,2025,52,2025-W52,2.16,2.16,2.3333333333333335,2.304,2.0585714285714287,7.0,11.52,14.41,15.18576512455516,,15.165089389813,15.513805406937447,15.28999981351518,66.93594306049822,,71.07937528459063,72.61003651827211,74.31789371736319,134.35839857651246,,145.73065244383108,140.9463843741001,116.96893076359103,0.636797153024911,,0.5599989708138321,0.5360419356797885,0.4941981120084315
2025-12-28,2025,12,28,2025-12,2025,52,2025-W52,362,283,98.26388888888889,True,True,True,True,True,True,True,2.83,2.83,2.71,2.83,-0.1200000000000001,14.440282685512368,6.3,23.2,16.9,65.3286219081272,38,88,50,193.4806007067138,783.06,1642.65,516.3667137809188,43.84,0.6979151943462897,1.65,135.03305104446304,7.301554770318022,0.0146267894024674,False,False,False,False,2025.0,12.0,28.0,2025-12,362.0,2025.0,52.0,2025-W52,20251228T152701_20251228T152837_T18NWL,2025-12-28 15:31:52,27.237046,98.8325855184621,True,2.0,True,0.5608229997836471,0.6381181634916964,0.2854050603271282,0.3893920756791056,0.3832611342915971,0.2272068080258402,0.3594794464322255,0.3652524712044385,0.2065106653511487,0.3815939689236697,0.4188181811815811,0.2116853044943945,0.1714309241045415,0.2013435533514216,False,False,True,True,2025,12,28,2025-12,362,2025,52,2025-W52,2.83,2.83,2.516666666666667,2.4459999999999997,2.3057142857142856,7.550000000000001,12.229999999999999,16.14,14.440282685512368,,14.848729717607903,15.254131447586019,15.349600636720242,65.3286219081272,,68.34967242181507,70.37150558074862,72.21551843727018,193.4806007067138,,164.93847679287754,154.6371002601237,141.4965408193013,0.6979151943462897,,0.6241267306313896,0.5821852582369897,0.5456068113946824
2025-12-29,2025,12,29,2025-12,2026,1,2026-W01,363,282,97.91666666666666,True,True,True,True,True,True,True,1.83,1.83,1.81,1.83,-0.02,14.9822695035461,8.6,22.1,13.500000000000002,68.822695035461,46,90,44,105.2386524822695,848.75,890.32,278.3779078014185,23.55,0.6075886524822696,1.44,63.94181105075198,8.935921985815602,0.0173890481950851,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,29,2025-12,363,2026,1,2026-W01,1.83,1.83,2.2733333333333334,2.332,2.3114285714285714,6.82,11.66,16.18,14.9822695035461,,14.869439104537875,14.983564071699494,15.284511317677957,68.822695035461,,67.0290866680288,69.47788855947202,71.02878564784983,105.2386524822695,,144.35921725516525,147.18224210409534,143.35016786564054,0.6075886524822696,,0.6474336666178233,0.5971001518540111,0.5693876464610718
2025-12-30,2025,12,30,2025-12,2026,1,2026-W01,364,281,97.56944444444444,True,True,True,True,True,True,True,1.79,1.79,1.75,1.79,-0.04,15.036654804270464,11.5,20.8,9.3,70.55160142348754,52,90,38,98.6018149466192,937.57,831.21,258.34128113879,21.78,0.5317437722419929,1.18,52.430901029622206,9.580854092526687,0.0181538240545477,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,30,2025-12,364,2026,1,2026-W01,1.79,1.79,2.15,2.234,2.2642857142857142,6.449999999999999,11.17,15.85,15.036654804270464,,14.819735664442979,14.913022692128056,15.184225935106667,70.55160142348754,,68.23430612235857,68.88466274487875,70.17597490895595,98.6018149466192,,132.44035604520084,139.73117956150426,139.57513838992958,0.5317437722419929,,0.6124158730235173,0.6023425233236862,0.5786083879870302
2025-12-31,2025,12,31,2025-12,2026,1,2026-W01,365,283,98.26388888888889,True,True,True,True,True,True,True,1.55,1.55,1.51,1.55,-0.04,15.563604240282686,10.7,21.2,10.5,67.57597173144876,53,82,29,67.85872791519435,541.11,576.12,181.24293286219083,15.39,0.6045583038869258,1.16,41.02455745233428,9.454982332155478,0.0228415717125893,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,12,31,2025-12,365,2026,1,2026-W01,1.55,1.55,1.7233333333333334,2.032,2.142857142857143,5.17,10.16,15.0,15.563604240282686,,15.19417618269975,15.041715271633356,15.074011343292947,67.57597173144876,,68.98342273013243,67.84296663180454,69.35957370747091,67.85872791519435,,90.56639844802767,119.90763892546188,128.91025048318429,0.6045583038869258,,0.5812969095370627,0.6157206151964778,0.5888289764855676
2026-01-01,2026,1,1,2026-01,2026,1,2026-W01,1,282,97.91666666666666,True,True,True,True,True,True,True,2.44,2.44,2.38,2.44,-0.06,15.454609929078014,10.0,23.3,13.3,69.98226950354609,44,87,43,154.82936170212764,898.78,1309.86,402.42265957446807,34.04,0.5952127659574468,1.6,92.15641263014938,9.705851063829789,0.0157592847582376,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,1,1,2026-01,1,2026,1,2026-W01,2.44,2.44,1.9266666666666667,2.088,2.165714285714286,5.78,10.440000000000001,15.16,15.454609929078014,,15.351622991210386,15.095484232537927,15.083332518571567,69.98226950354609,,69.36994755282745,68.45223192041412,68.85450785134124,154.82936170212764,,107.09663485464705,124.00183155058491,131.6205696321205,0.5952127659574468,,0.5771716140287885,0.607403737782985,0.6016405266375433
2026-01-13,2026,1,13,2026-01,2026,3,2026-W03,13,261,90.625,True,True,True,True,True,True,True,1.44,1.44,1.41,1.44,-0.03,15.119923371647513,11.6,19.9,8.299999999999999,76.27586206896552,54,88,34,70.42256704980844,451.35,551.41,188.09053639846744,14.73,0.4382758620689655,1.07,30.86451128286432,10.80567049808429,0.0204479907553145,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,1,13,2026-01,13,2026,3,2026-W03,1.44,1.44,1.8099999999999998,1.81,2.005714285714286,5.43,9.05,14.040000000000001,15.119923371647513,,15.379379180336068,15.231412369764957,15.111872808413185,76.27586206896552,,71.27803443465346,70.64167995258178,69.35328067593348,70.42256704980844,,97.7035522223768,99.39022481920384,117.82716048274935,0.4382758620689655,,0.5460156439711126,0.5554758713275201,0.5874416720012573
2026-02-01,2026,2,1,2026-02,2026,5,2026-W05,32,283,98.26388888888889,True,True,True,True,True,True,True,1.48,1.48,1.42,1.48,-0.06,14.434628975265015,9.1,20.9,11.8,73.73498233215548,54,89,35,70.55074204946996,857.02,598.98,186.6316254416961,15.85,0.4785865724381625,1.11,33.764637820424774,9.596713780918728,0.0209778091201681,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,2,1,2026-02,32,2026,5,2026-W05,1.48,1.48,1.7866666666666668,1.7399999999999998,1.9085714285714286,5.36,8.7,13.36,14.434628975265015,,15.003054091996846,15.121884264108738,15.00456764422888,73.73498233215548,,73.33103796822236,71.62413741192069,70.32457200045594,70.55074204946996,,98.60089026713534,92.45264273264392,108.71178097888613,0.4785865724381625,,0.5040250668215248,0.5296754553186988,0.5648401604888648
2026-03-01,2026,3,1,2026-03,2026,9,2026-W09,60,281,97.56944444444444,True,True,True,True,True,True,True,1.88,1.88,1.79,1.88,-0.0899999999999998,14.54982206405694,10.3,22.9,12.599999999999998,76.43416370106762,45,90,45,101.66106761565835,833.22,857.0,267.4963701067616,22.55,0.4343416370106761,1.54,44.15563452843808,10.23829181494662,0.0184928217270702,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,3,1,2026-03,60,2026,9,2026-W09,1.88,1.88,1.5999999999999999,1.7579999999999998,1.772857142857143,4.8,8.79,12.41,14.54982206405694,,14.701458136989821,15.024517716066034,15.020216126878106,76.43416370106762,,75.48166936739621,72.80064986743669,71.91107797087601,101.66106761565835,,80.87812557164557,93.06449326645176,95.59470482302106,0.4343416370106761,,0.45040135717260127,0.5101950282724352,0.5271867951552055
2026-04-01,2026,4,1,2026-04,2026,14,2026-W14,91,281,97.56944444444444,True,True,True,True,True,True,True,1.46,1.46,1.44,1.46,-0.02,15.029181494661922,10.5,20.2,9.7,74.69039145907473,56,92,36,72.45505338078291,503.01,610.8,193.5192526690392,16.31,0.4617081850533808,0.97,33.4530911943871,10.423843416370106,0.02015042335732,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,4,1,2026-04,91,2026,14,2026-W14,1.46,1.46,1.6066666666666667,1.7399999999999998,1.72,4.82,8.7,12.04,15.029181494661922,,14.67121084466129,14.91763316694188,15.02691783989465,74.69039145907473,,74.95317916409927,74.22353381296189,72.74932031710654,72.45505338078291,,81.55562101530374,93.98375835956946,90.91133352280869,0.4617081850533808,,0.4582121315007397,0.4816250045057263,0.50634672837965
2026-05-01,2026,5,1,2026-05,2026,18,2026-W18,121,281,97.56944444444444,True,True,True,True,True,True,True,1.78,1.78,1.7,1.78,-0.08,14.42846975088968,10.8,22.2,11.4,79.2170818505338,50,92,42,98.7720640569395,846.59,832.65,262.82558718861213,22.16,0.3822419928825623,1.31,37.75483060624865,10.670604982206406,0.0180212898960365,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,5,1,2026-05,121,2026,18,2026-W18,1.78,1.78,1.7066666666666668,1.6079999999999999,1.7185714285714284,5.12,8.04,12.03,14.42846975088968,,14.669157769869514,14.712405131304214,14.940034260840253,79.2170818505338,,76.78054567022538,76.07049628235943,73.98724609239886,98.7720640569395,,90.96272835112693,82.77229883053185,90.93565482428302,0.3822419928825623,,0.42609727164887296,0.4390308498907494,0.4849893313283028
2026-06-01,2026,6,1,2026-06,2026,23,2026-W23,152,282,97.91666666666666,True,True,True,True,True,True,True,1.4,1.4,1.33,1.4,-0.0699999999999998,13.64645390070922,10.8,22.9,12.099999999999998,85.62411347517731,53,95,42,65.75936170212766,723.46,556.32,175.63570921985814,14.86,0.2514539007092198,1.17,16.53544800814848,11.14595744680851,0.0212897443612914,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026,6,1,2026-06,152,2026,23,2026-W23,1.4,1.4,1.5466666666666666,1.6,1.6971428571428573,4.64,8.0,11.88,13.64645390070922,,14.368035048753606,14.417711237116555,14.666155640901186,85.62411347517731,,79.84386226159528,77.94014656360179,76.56555205578866,65.75936170212766,,78.99549304661669,81.83965776099569,90.6357453652735,0.2514539007092198,,0.3651346928817209,0.40166645761880027,0.4345458451600591
